episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
3,11,LOW,RETIRE_SATELLITE,100.0,100.0,1.9282,47.26,30,8,0,125.0,0,None
3,12,LOW,ACTIVATE_SPARE,100.0,100.0,1.8109,47.22,29,7,0,-255.0,1,"[LOW  ] Spoof -> ['GPS BIIF-6  (PRN 06)', 'GPS BIIR-8  (PRN 16)']"
3,13,LOW,NO_OP,100.0,100.0,1.833,47.22,29,7,0,120.0,0,None
3,14,LOW,NO_OP,100.0,100.0,1.6511,47.21,29,7,0,120.0,0,None
3,15,LOW,ACTIVATE_SPARE,100.0,100.0,1.7924,47.24,30,6,0,-55.0,0,None
3,16,LOW,ACTIVATE_SPARE,100.0,100.0,1.6906,47.22,31,5,0,-55.0,0,None
3,17,LOW,NO_OP,100.0,100.0,1.6662,47.22,31,5,0,120.0,0,None
3,18,LOW,NO_OP,100.0,100.0,1.5811,47.19,31,5,0,120.0,0,None
3,19,LOW,NO_OP,100.0,100.0,1.7303,47.23,31,5,0,120.0,0,None
3,20,LOW,ACTIVATE_SPARE,100.0,100.0,1.702,47.26,32,4,0,-55.0,0,None
3,21,LOW,NO_OP,100.0,100.0,1.6533,47.27,32,4,0,120.0,0,None
3,22,LOW,NO_OP,100.0,100.0,1.6791,47.22,29,4,0,-80.0,1,"[LOW  ] Spoof -> ['GPS BIIF-1  (PRN 25)', 'GPS BIIRM-2 (PRN 31)', 'GPS BIIF-6  (PRN 06)']"
3,23,LOW,RETIRE_SATELLITE,100.0,100.0,1.7007,47.23,29,4,0,125.0,0,None
3,24,LOW,NO_OP,100.0,100.0,1.7944,47.26,29,4,0,120.0,0,None
3,25,LOW,ACTIVATE_SPARE,100.0,100.0,1.7208,47.25,30,3,0,-55.0,0,None
3,26,LOW,NO_OP,100.0,100.0,1.5969,47.23,30,3,0,120.0,0,None
3,27,LOW,NO_OP,100.0,100.0,1.5844,47.24,30,3,0,120.0,0,None
3,28,LOW,NO_OP,100.0,100.0,1.7074,47.26,30,3,0,120.0,0,None
3,29,LOW,NO_OP,100.0,100.0,1.6907,47.26,30,3,0,120.0,0,None
