episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
2,84,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.9069,47.26,31,7,1,156.29,0,None
2,85,MEDIUM,NO_OP,100.0,100.0,1.7039,47.23,31,7,1,161.81,0,None
2,86,MEDIUM,NO_OP,100.0,100.0,1.6717,47.21,31,7,1,161.13,0,None
2,87,MEDIUM,NO_OP,100.0,98.81,2.0417,47.22,31,7,1,119.52,0,None
2,88,MEDIUM,NO_OP,100.0,98.81,2.2167,47.25,31,7,1,120.3,0,None
2,89,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.8322,47.26,32,6,1,102.24,0,None
2,90,MEDIUM,NO_OP,100.0,100.0,1.7453,47.27,32,7,0,164.35,0,None
2,91,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.6548,47.24,32,7,1,159.86,0,None
2,92,MEDIUM,NO_OP,100.0,100.0,1.7442,47.24,32,7,1,123.64,0,None
2,93,MEDIUM,NO_OP,100.0,100.0,1.7761,47.2,32,7,1,123.87,0,None
2,94,MEDIUM,NO_OP,100.0,100.0,1.7353,47.21,32,7,1,164.16,0,None
2,95,MEDIUM,NO_OP,100.0,100.0,1.8112,47.23,32,7,1,123.7,0,None
2,96,MEDIUM,NO_OP,100.0,98.81,1.8353,47.21,32,7,1,123.9,0,None
