episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
2,70,MEDIUM,NO_OP,98.81,97.62,3.2329,47.22,25,8,0,69.44,1,[HIGH ] Orbital Plane 1 -> 5 sats disabled
2,71,MEDIUM,RETIRE_SATELLITE,100.0,96.43,2.6282,47.28,25,8,0,131.81,0,None
2,72,MEDIUM,NO_OP,100.0,100.0,2.1551,44.74,25,8,0,144.89,1,"[HIGH ] Severe Jam @ (60.0, 0.0) (4 steps)"
2,73,MEDIUM,RETIRE_SATELLITE,100.0,100.0,2.0432,44.96,25,8,0,122.7,0,None
2,74,MEDIUM,NO_OP,100.0,100.0,1.9933,44.91,28,8,0,151.27,0,None
2,75,MEDIUM,NO_OP,100.0,100.0,1.9081,44.37,28,8,0,152.34,0,None
2,76,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.992,44.72,29,7,0,92.43,1,"[HIGH ] Severe Jam @ (-90.0, 90.0) (4 steps)"
2,77,MEDIUM,NO_OP,100.0,100.0,2.2944,44.2,23,7,0,96.38,1,[HIGH ] Orbital Plane 0 -> 6 sats disabled
2,78,MEDIUM,NO_OP,100.0,100.0,2.1537,44.35,22,7,0,134.56,1,[HIGH ] Cascade -> GPS BIIRM-6 (PRN 07) (h=0.40)
2,79,MEDIUM,NO_OP,100.0,100.0,2.3682,44.68,23,7,0,96.14,0,None
2,80,MEDIUM,NO_OP,100.0,98.81,2.2702,47.26,23,7,0,137.39,0,None
2,81,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.7534,44.92,29,7,1,151.98,1,"[HIGH ] Severe Jam @ (30.0, -60.0) (4 steps)"
2,82,MEDIUM,NO_OP,100.0,100.0,1.6774,45.02,29,7,1,155.3,0,None
2,83,MEDIUM,NO_OP,100.0,98.81,1.8752,44.77,29,7,1,114.21,0,None
2,84,MEDIUM,LAUNCH_SATELLITE,100.0,98.81,2.0708,44.77,29,7,2,149.72,0,None
2,85,MEDIUM,NO_OP,100.0,100.0,1.9356,47.26,29,7,2,155.54,0,None
2,86,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.7663,44.14,30,6,2,96.01,1,"[HIGH ] Severe Jam @ (90.0, -150.0) (4 steps)"
2,87,MEDIUM,NO_OP,100.0,100.0,1.7917,44.53,29,7,1,114.57,0,None
2,88,MEDIUM,NO_OP,100.0,100.0,1.8897,44.47,29,7,1,114.61,0,None
